EEG,Label
13.02712005477493,AW
6.785197068725829,AW
4.285034079698816,AW
0.8264269892243519,AW
10.158715975449688,AW
7.281133079306656,AW
1.7929927249342317,AW
5.693696718897895,AW
5.532571790264388,AW
3.858603362750536,AW
-1.9298357194241529,AW
-1.3351511505714608,AW
2.339503555835403,AW
19.440507084602153,AW
10.914302538383474,AW
-1.0918749326527468,AW
-2.6791909204323936,AW
5.603512330654535,AW
5.560168384133647,AW
4.2474927268326645,AW
-6.425572628763939,AW
4.800995688743377,AW
-6.1133616866109755,AW
2.488200022642289,AW
14.857818030857338,AW
11.541018076062734,AW
7.625349416305202,AW
-6.560139968366798,AW
-3.594376463326263,AW
-3.962602410272341,AW
-3.253663597804289,AW
-4.656475218888797,AW
-0.8060232725099095,AW
0.9706502379902204,AW
2.757979731562841,AW
-4.6455561575754984,AW
-2.126226421277945,AW
-6.2554428347549464,AW
-2.3417980033782406,AW
8.065428451639757,AW
1.0716561206891981,AW
-8.368207179625102,AW
